player,sleeper_id,nba_team,fantasy_team,date,week,matchup,minutes,fpts,fpts_per_min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,ftm,fta,fg3m
P.J. Washington,2029,DAL,samymok,"Jan 03, 2026",11,DAL vs. HOU,12,6.5,0.54,0,1,0,1,1,0,0,1,0.0,0,0,0
P.J. Washington,2029,DAL,samymok,"Jan 14, 2026",13,DAL vs. DEN,31,16.0,0.52,12,6,2,1,0,2,4,13,0.308,4,7,0
P.J. Washington,2029,DAL,samymok,"Nov 01, 2025",2,DAL @ DET,36,21.5,0.6,6,5,5,0,3,2,3,13,0.231,0,0,0
P.J. Washington,2029,DAL,samymok,"Nov 03, 2025",3,DAL @ HOU,36,56.3,1.56,29,12,3,2,1,2,11,20,0.55,6,10,1
P.J. Washington,2029,DAL,samymok,"Nov 05, 2025",3,DAL vs. NOP,38,28.8,0.76,15,11,1,1,2,4,5,13,0.385,4,7,1
P.J. Washington,2029,DAL,samymok,"Nov 07, 2025",3,DAL @ MEM,25,24.6,0.98,14,6,1,1,1,2,6,15,0.4,0,0,2
P.J. Washington,2029,DAL,samymok,"Nov 08, 2025",3,DAL @ WAS,37,39.5,1.07,14,9,5,1,1,2,4,8,0.5,6,6,0
P.J. Washington,2029,DAL,samymok,"Nov 10, 2025",4,DAL vs. MIL,22,22.8,1.04,16,7,1,1,1,3,4,11,0.364,7,10,1
P.J. Washington,2029,DAL,samymok,"Nov 12, 2025",4,DAL vs. PHX,5,13.0,2.6,6,0,0,1,1,0,3,5,0.6,0,0,0
P.J. Washington,2029,DAL,samymok,"Nov 16, 2025",4,DAL vs. POR,38,26.0,0.68,21,7,2,1,0,5,7,16,0.438,2,4,5
P.J. Washington,2029,DAL,samymok,"Nov 17, 2025",5,DAL @ MIN,25,24.8,0.99,13,7,2,1,0,2,5,12,0.417,2,2,1
P.J. Washington,2029,DAL,samymok,"Nov 19, 2025",5,DAL vs. NYK,33,25.3,0.77,6,10,4,3,0,1,1,12,0.083,3,4,1
P.J. Washington,2029,DAL,samymok,"Nov 21, 2025",5,DAL vs. NOP,37,43.0,1.16,24,9,1,0,3,4,8,14,0.571,3,4,5
P.J. Washington,2029,DAL,samymok,"Nov 22, 2025",5,DAL vs. MEM,32,36.3,1.13,15,8,4,1,2,2,7,17,0.412,0,1,1
P.J. Washington,2029,DAL,samymok,"Nov 24, 2025",6,DAL @ MIA,34,42.9,1.26,27,8,1,0,2,2,10,21,0.476,4,4,3
P.J. Washington,2029,DAL,samymok,"Nov 28, 2025",6,DAL @ LAL,35,39.1,1.12,22,9,1,1,1,2,9,19,0.474,2,2,2
P.J. Washington,2029,DAL,samymok,"Oct 22, 2025",1,DAL vs. SAS,29,29.1,1.0,17,5,1,0,1,2,7,11,0.636,1,1,2
P.J. Washington,2029,DAL,samymok,"Oct 24, 2025",1,DAL vs. WAS,39,28.1,0.72,18,9,1,2,1,8,8,14,0.571,0,1,2
P.J. Washington,2029,DAL,samymok,"Oct 26, 2025",1,DAL vs. TOR,32,33.8,1.06,17,7,5,1,0,2,6,14,0.429,4,5,1
P.J. Washington,2029,DAL,samymok,"Oct 27, 2025",2,DAL vs. OKC,38,35.1,0.92,15,9,3,1,1,1,5,10,0.5,3,7,2
P.J. Washington,2029,DAL,samymok,"Oct 29, 2025",2,DAL vs. IND,29,22.5,0.78,9,11,2,0,2,3,2,8,0.25,5,8,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 05, 2025",7,ORL vs. MIA,20,18.3,0.92,9,6,2,0,0,1,3,8,0.375,2,2,1
Paolo Banchero,2458,ORL,DonFryeee,"Dec 07, 2025",7,ORL @ NYK,24,16.4,0.68,16,1,2,0,0,1,4,11,0.364,5,6,3
Paolo Banchero,2458,ORL,DonFryeee,"Dec 09, 2025",8,ORL vs. MIA,32,30.1,0.94,18,7,4,0,1,3,5,13,0.385,6,7,2
Paolo Banchero,2458,ORL,DonFryeee,"Dec 13, 2025",8,ORL vs. NYK,35,33.0,0.94,25,8,3,1,0,5,10,22,0.455,5,6,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 18, 2025",9,ORL @ DEN,39,63.0,1.62,26,16,10,1,0,2,9,21,0.429,8,12,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 20, 2025",9,ORL @ UTA,42,45.8,1.09,23,9,9,0,2,2,6,18,0.333,10,15,1
Paolo Banchero,2458,ORL,DonFryeee,"Dec 22, 2025",10,ORL @ GSW,34,39.0,1.15,21,12,7,0,0,4,7,19,0.368,7,8,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 23, 2025",10,ORL @ POR,36,25.0,0.69,12,6,3,0,0,1,4,8,0.5,4,4,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 26, 2025",10,ORL vs. CHA,31,25.5,0.82,13,5,2,2,1,1,4,13,0.308,5,6,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 27, 2025",10,ORL vs. DEN,36,22.0,0.61,12,6,6,0,0,3,6,13,0.462,0,4,0
Paolo Banchero,2458,ORL,DonFryeee,"Dec 29, 2025",11,ORL @ TOR,38,66.1,1.74,23,15,10,0,1,1,9,19,0.474,3,4,2
Paolo Banchero,2458,ORL,DonFryeee,"Dec 31, 2025",11,ORL @ IND,35,55.0,1.57,29,10,4,1,3,5,12,21,0.571,5,7,0
Paolo Banchero,2458,ORL,DonFryeee,"Jan 02, 2026",11,ORL @ CHI,35,54.6,1.56,31,6,6,2,1,3,13,23,0.565,3,7,2
Paolo Banchero,2458,ORL,DonFryeee,"Jan 04, 2026",11,ORL vs. IND,36,55.9,1.55,28,12,5,1,0,1,9,18,0.5,7,9,3
Paolo Banchero,2458,ORL,DonFryeee,"Jan 06, 2026",12,ORL @ WAS,25,18.3,0.73,14,4,4,0,0,4,5,10,0.5,3,5,1
Paolo Banchero,2458,ORL,DonFryeee,"Jan 07, 2026",12,ORL @ BKN,43,47.3,1.1,30,14,6,0,0,9,11,19,0.579,7,8,1
Paolo Banchero,2458,ORL,DonFryeee,"Jan 09, 2026",12,ORL vs. PHI,37,33.5,0.91,14,11,7,0,1,4,6,18,0.333,2,2,0
Paolo Banchero,2458,ORL,DonFryeee,"Jan 11, 2026",12,ORL vs. NOP,39,46.0,1.18,23,8,8,1,1,4,7,16,0.438,9,10,0
Paolo Banchero,2458,ORL,DonFryeee,"Jan 15, 2026",13,ORL vs. MEM,37,64.7,1.75,26,13,4,4,0,2,9,16,0.563,4,4,4
Paolo Banchero,2458,ORL,DonFryeee,"Nov 01, 2025",2,ORL @ WAS,26,56.4,2.17,28,11,4,0,2,3,9,15,0.6,7,7,3
Paolo Banchero,2458,ORL,DonFryeee,"Nov 04, 2025",3,ORL @ ATL,37,45.5,1.23,22,11,8,1,0,3,6,16,0.375,10,12,0
Paolo Banchero,2458,ORL,DonFryeee,"Nov 07, 2025",3,ORL vs. BOS,36,34.8,0.97,15,9,4,1,1,2,4,10,0.4,6,8,1
Paolo Banchero,2458,ORL,DonFryeee,"Nov 09, 2025",3,ORL vs. BOS,35,35.0,1.0,28,6,4,0,0,6,9,16,0.563,10,10,0
Paolo Banchero,2458,ORL,DonFryeee,"Nov 10, 2025",4,ORL vs. POR,35,45.1,1.29,28,9,3,1,0,2,10,18,0.556,6,10,2
Paolo Banchero,2458,ORL,DonFryeee,"Nov 12, 2025",4,ORL @ NYK,12,16.0,1.33,4,4,2,1,1,1,1,4,0.25,2,2,0
Paolo Banchero,2458,ORL,DonFryeee,"Oct 22, 2025",1,ORL vs. MIA,35,38.8,1.11,24,11,1,1,1,2,7,17,0.412,9,12,1
Paolo Banchero,2458,ORL,DonFryeee,"Oct 24, 2025",1,ORL vs. ATL,36,7.0,0.19,11,6,1,0,0,3,4,15,0.267,3,5,0
Paolo Banchero,2458,ORL,DonFryeee,"Oct 25, 2025",1,ORL vs. CHI,36,35.3,0.98,24,10,1,1,2,3,7,21,0.333,9,11,1
Paolo Banchero,2458,ORL,DonFryeee,"Oct 27, 2025",2,ORL @ PHI,38,59.8,1.57,32,7,5,0,3,2,10,18,0.556,11,11,1
Paolo Banchero,2458,ORL,DonFryeee,"Oct 29, 2025",2,ORL @ DET,35,43.5,1.24,24,11,7,1,1,4,7,16,0.438,10,17,0
Paolo Banchero,2458,ORL,DonFryeee,"Oct 30, 2025",2,ORL @ CHA,33,56.1,1.7,20,9,9,2,0,1,8,12,0.667,2,6,2
Pascal Siakam,1716,IND,MoisesNS,"Dec 01, 2025",7,IND vs. CLE,31,39.5,1.27,26,7,2,0,0,0,11,21,0.524,4,6,0
Pascal Siakam,1716,IND,MoisesNS,"Dec 03, 2025",7,IND vs. DEN,34,30.4,0.89,23,3,4,0,0,1,7,16,0.438,6,8,3
Pascal Siakam,1716,IND,MoisesNS,"Dec 05, 2025",7,IND @ CHI,31,54.5,1.76,36,10,1,2,0,3,13,24,0.542,5,7,5
Pascal Siakam,1716,IND,MoisesNS,"Dec 08, 2025",8,IND vs. SAC,35,39.8,1.14,23,5,4,2,0,2,10,21,0.476,2,2,1
Pascal Siakam,1716,IND,MoisesNS,"Dec 12, 2025",8,IND @ PHI,34,29.8,0.88,20,5,2,1,0,1,8,18,0.444,3,4,1
Pascal Siakam,1716,IND,MoisesNS,"Dec 14, 2025",8,IND vs. WAS,29,22.0,0.76,11,4,4,1,0,1,4,12,0.333,3,3,0
Pascal Siakam,1716,IND,MoisesNS,"Dec 18, 2025",9,IND vs. NYK,38,52.6,1.38,26,6,5,3,2,2,9,22,0.409,6,6,2
Pascal Siakam,1716,IND,MoisesNS,"Dec 20, 2025",9,IND @ NOP,31,28.1,0.91,22,5,3,1,0,3,6,14,0.429,8,11,2
Pascal Siakam,1716,IND,MoisesNS,"Dec 22, 2025",10,IND @ BOS,37,40.2,1.09,25,6,3,0,0,0,9,18,0.5,3,4,4
Pascal Siakam,1716,IND,MoisesNS,"Dec 23, 2025",10,IND vs. MIL,33,31.8,0.96,15,9,2,1,0,0,6,10,0.6,2,8,1
Pascal Siakam,1716,IND,MoisesNS,"Dec 26, 2025",10,IND vs. BOS,28,16.0,0.57,11,6,1,2,0,2,4,13,0.308,3,6,0
Pascal Siakam,1716,IND,MoisesNS,"Dec 27, 2025",10,IND @ MIA,34,57.7,1.7,33,7,5,2,0,5,14,21,0.667,1,1,4
Pascal Siakam,1716,IND,MoisesNS,"Dec 29, 2025",11,IND @ HOU,31,32.3,1.04,23,4,4,1,0,2,8,16,0.5,6,10,1
Pascal Siakam,1716,IND,MoisesNS,"Dec 31, 2025",11,IND vs. ORL,34,32.9,0.97,26,4,0,2,1,1,9,20,0.45,5,10,3
Pascal Siakam,1716,IND,MoisesNS,"Jan 02, 2026",11,IND vs. SAS,36,50.5,1.4,23,9,5,2,0,2,10,18,0.556,3,3,0
Pascal Siakam,1716,IND,MoisesNS,"Jan 04, 2026",11,IND @ ORL,36,60.1,1.67,34,7,5,0,0,1,14,21,0.667,4,4,2
Pascal Siakam,1716,IND,MoisesNS,"Jan 06, 2026",12,IND vs. CLE,35,33.0,0.94,22,4,3,2,1,2,9,23,0.391,4,5,0
Pascal Siakam,1716,IND,MoisesNS,"Jan 08, 2026",12,IND @ CHA,36,46.9,1.3,30,14,3,0,0,6,12,23,0.522,3,3,3
Pascal Siakam,1716,IND,MoisesNS,"Jan 10, 2026",12,IND vs. MIA,26,19.5,0.75,11,7,5,1,1,5,4,15,0.267,3,4,0
Pascal Siakam,1716,IND,MoisesNS,"Jan 12, 2026",13,IND vs. BOS,34,54.0,1.59,21,8,6,2,1,2,10,15,0.667,1,2,0
Pascal Siakam,1716,IND,MoisesNS,"Jan 14, 2026",13,IND vs. TOR,35,38.2,1.09,26,10,4,0,0,4,10,23,0.435,2,3,4
Pascal Siakam,1716,IND,MoisesNS,"Jan 16, 2026",13,IND vs. NOP,34,47.2,1.39,27,6,5,0,1,1,11,22,0.5,1,2,4
Pascal Siakam,1716,IND,MoisesNS,"Nov 01, 2025",2,IND vs. GSW,38,43.8,1.15,27,5,3,2,1,3,12,23,0.522,2,3,1
Pascal Siakam,1716,IND,MoisesNS,"Nov 03, 2025",3,IND vs. MIL,38,56.8,1.49,32,5,8,3,1,3,11,24,0.458,9,12,1
Pascal Siakam,1716,IND,MoisesNS,"Nov 05, 2025",3,IND vs. BKN,36,36.3,1.01,23,6,10,1,0,7,10,21,0.476,2,6,1
Pascal Siakam,1716,IND,MoisesNS,"Nov 08, 2025",3,IND @ DEN,33,21.0,0.64,14,6,5,0,0,2,5,16,0.313,4,6,0
Pascal Siakam,1716,IND,MoisesNS,"Nov 11, 2025",4,IND @ UTA,35,44.1,1.26,27,5,4,0,1,2,9,16,0.563,7,7,2
Pascal Siakam,1716,IND,MoisesNS,"Nov 13, 2025",4,IND @ PHX,31,23.5,0.76,19,5,2,0,0,2,6,14,0.429,7,8,0
Pascal Siakam,1716,IND,MoisesNS,"Nov 15, 2025",4,IND vs. TOR,36,49.5,1.38,30,4,3,2,0,0,10,19,0.526,5,6,5
Pascal Siakam,1716,IND,MoisesNS,"Nov 17, 2025",5,IND @ DET,34,39.4,1.16,29,7,1,1,1,3,8,17,0.471,10,12,3
Pascal Siakam,1716,IND,MoisesNS,"Nov 19, 2025",5,IND vs. CHA,37,45.6,1.23,22,4,7,1,1,2,9,17,0.529,2,2,2
Pascal Siakam,1716,IND,MoisesNS,"Nov 21, 2025",5,IND @ CLE,37,47.4,1.28,26,9,4,1,0,3,9,15,0.6,5,6,3
Pascal Siakam,1716,IND,MoisesNS,"Nov 24, 2025",6,IND vs. DET,35,46.0,1.31,24,8,3,2,2,3,7,12,0.583,10,14,0
Pascal Siakam,1716,IND,MoisesNS,"Nov 26, 2025",6,IND @ TOR,31,18.0,0.58,11,4,2,2,0,3,5,10,0.5,1,4,0
Pascal Siakam,1716,IND,MoisesNS,"Nov 28, 2025",6,IND vs. WAS,26,52.8,2.03,24,11,1,2,1,0,11,20,0.55,1,2,1
Pascal Siakam,1716,IND,MoisesNS,"Nov 29, 2025",6,IND vs. CHI,36,53.8,1.49,24,9,4,2,2,1,11,23,0.478,1,2,1
Pascal Siakam,1716,IND,MoisesNS,"Oct 23, 2025",1,IND vs. OKC,44,56.4,1.28,32,15,4,1,0,1,12,25,0.48,5,12,3
Pascal Siakam,1716,IND,MoisesNS,"Oct 25, 2025",1,IND @ MEM,26,30.6,1.18,13,6,6,0,1,2,5,12,0.417,1,2,2
Pascal Siakam,1716,IND,MoisesNS,"Oct 26, 2025",1,IND @ MIN,37,63.9,1.73,33,10,8,3,0,2,11,24,0.458,8,12,3
Pascal Siakam,1716,IND,MoisesNS,"Oct 29, 2025",2,IND @ DAL,37,43.1,1.16,27,13,3,2,0,3,9,23,0.391,7,12,2
Pascal Siakam,1716,IND,MoisesNS,"Oct 31, 2025",2,IND vs. ATL,30,23.1,0.77,18,5,5,0,0,2,5,15,0.333,6,10,2
Paul George,1074,PHI,samymok,"Dec 02, 2025",7,PHI vs. WAS,18,16.4,0.91,11,5,0,1,0,2,4,10,0.4,0,0,3
Paul George,1074,PHI,samymok,"Dec 05, 2025",7,PHI @ MIL,30,40.1,1.34,20,5,5,1,0,0,7,15,0.467,4,4,2
Paul George,1074,PHI,samymok,"Dec 07, 2025",7,PHI vs. LAL,32,26.3,0.82,12,6,3,1,0,1,3,8,0.375,5,5,1
Paul George,1074,PHI,samymok,"Dec 12, 2025",8,PHI vs. IND,33,37.2,1.13,23,6,5,1,0,4,8,17,0.471,3,3,4
Paul George,1074,PHI,samymok,"Dec 14, 2025",8,PHI @ ATL,33,49.1,1.49,35,4,3,0,1,2,11,21,0.524,6,6,7
Paul George,1074,PHI,samymok,"Dec 19, 2025",9,PHI @ NYK,33,19.3,0.58,7,6,4,1,0,1,2,10,0.2,2,2,1
Paul George,1074,PHI,samymok,"Dec 23, 2025",10,PHI vs. BKN,33,36.6,1.11,19,4,2,4,2,3,5,14,0.357,7,8,2
Paul George,1074,PHI,samymok,"Dec 26, 2025",10,PHI @ CHI,35,35.7,1.02,15,11,5,0,0,1,5,15,0.333,1,1,4
Paul George,1074,PHI,samymok,"Dec 28, 2025",10,PHI @ OKC,29,19.2,0.66,12,4,3,1,0,3,4,11,0.364,0,0,4
Paul George,1074,PHI,samymok,"Dec 30, 2025",11,PHI @ MEM,39,17.4,0.45,17,3,3,0,0,3,6,17,0.353,2,2,3
Paul George,1074,PHI,samymok,"Jan 01, 2026",11,PHI @ DAL,33,20.5,0.62,14,7,2,1,0,5,5,11,0.455,4,4,0
Paul George,1074,PHI,samymok,"Jan 03, 2026",11,PHI @ NYK,35,41.9,1.2,15,8,6,0,2,1,5,11,0.455,2,3,3
Paul George,1074,PHI,samymok,"Jan 05, 2026",12,PHI vs. DEN,32,22.6,0.71,8,2,3,2,1,0,3,10,0.3,0,0,2
Paul George,1074,PHI,samymok,"Jan 07, 2026",12,PHI vs. WAS,33,49.2,1.49,23,4,5,2,1,1,7,11,0.636,5,6,4
Paul George,1074,PHI,samymok,"Jan 09, 2026",12,PHI @ ORL,33,41.5,1.26,18,9,3,3,2,3,8,21,0.381,2,2,0
Paul George,1074,PHI,samymok,"Jan 12, 2026",13,PHI @ TOR,29,27.3,0.94,15,4,6,0,0,1,5,13,0.385,4,5,1
Paul George,1074,PHI,samymok,"Jan 14, 2026",13,PHI vs. CLE,30,33.6,1.12,17,4,4,1,0,0,7,14,0.5,1,2,2
Paul George,1074,PHI,samymok,"Jan 16, 2026",13,PHI vs. CLE,30,34.6,1.15,14,4,5,2,0,1,6,12,0.5,0,0,2
Paul George,1074,PHI,samymok,"Nov 17, 2025",5,PHI vs. LAC,21,21.8,1.04,9,7,3,0,2,1,2,9,0.222,4,7,1
Paul George,1074,PHI,samymok,"Nov 20, 2025",5,PHI @ MIL,25,36.7,1.47,21,5,3,2,0,3,7,12,0.583,3,4,4
Paul George,1074,PHI,samymok,"Nov 23, 2025",5,PHI vs. MIA,20,20.0,1.0,10,2,5,1,1,2,3,10,0.3,4,5,0
Paul George,1074,PHI,samymok,"Nov 28, 2025",6,PHI @ BKN,21,29.1,1.39,14,3,2,2,0,1,6,10,0.6,0,0,2
Paul George,1074,PHI,samymok,"Nov 30, 2025",6,PHI vs. ATL,28,43.1,1.54,16,7,4,5,0,1,6,17,0.353,2,2,2
Payton Pritchard,2142,BOS,alanchz,"Dec 02, 2025",7,BOS vs. NYK,30,18.3,0.61,10,4,3,1,0,1,4,13,0.308,1,1,1
Payton Pritchard,2142,BOS,alanchz,"Dec 04, 2025",7,BOS @ WAS,32,41.9,1.31,20,6,8,1,0,1,8,21,0.381,1,1,3
Payton Pritchard,2142,BOS,alanchz,"Dec 05, 2025",7,BOS vs. LAL,30,28.9,0.96,15,2,6,1,0,2,6,13,0.462,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Dec 07, 2025",7,BOS @ TOR,38,36.9,0.97,15,4,6,1,0,0,6,12,0.5,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Dec 11, 2025",8,BOS @ MIL,31,27.4,0.88,11,5,7,0,0,0,4,14,0.286,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Dec 15, 2025",9,BOS vs. DET,35,22.6,0.65,12,4,5,0,0,1,5,14,0.357,0,0,2
Payton Pritchard,2142,BOS,alanchz,"Dec 19, 2025",9,BOS vs. MIA,27,24.6,0.91,9,4,4,2,0,0,2,8,0.25,3,4,2
Payton Pritchard,2142,BOS,alanchz,"Dec 20, 2025",9,BOS @ TOR,37,64.7,1.75,33,7,10,0,0,1,13,24,0.542,3,3,4
Payton Pritchard,2142,BOS,alanchz,"Dec 22, 2025",10,BOS vs. IND,33,21.8,0.66,11,3,5,2,0,3,4,12,0.333,2,2,1
Payton Pritchard,2142,BOS,alanchz,"Dec 26, 2025",10,BOS @ IND,38,51.4,1.35,29,9,5,1,0,3,10,17,0.588,6,8,3
Payton Pritchard,2142,BOS,alanchz,"Dec 28, 2025",10,BOS @ POR,38,25.4,0.67,9,5,5,2,0,2,3,10,0.3,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Dec 30, 2025",11,BOS @ UTA,35,40.3,1.15,18,4,6,1,0,0,8,15,0.533,1,1,1
Payton Pritchard,2142,BOS,alanchz,"Jan 01, 2026",11,BOS @ SAC,31,34.1,1.1,16,3,6,1,1,2,6,13,0.462,2,2,2
Payton Pritchard,2142,BOS,alanchz,"Jan 03, 2026",11,BOS @ LAC,40,37.6,0.94,12,4,8,1,0,0,5,10,0.5,0,0,2
Payton Pritchard,2142,BOS,alanchz,"Jan 05, 2026",12,BOS vs. CHI,31,43.2,1.39,21,6,5,1,0,0,8,17,0.471,1,1,4
Payton Pritchard,2142,BOS,alanchz,"Jan 07, 2026",12,BOS vs. DEN,34,31.8,0.94,17,5,2,2,0,0,5,13,0.385,6,6,1
Payton Pritchard,2142,BOS,alanchz,"Jan 09, 2026",12,BOS vs. TOR,30,57.4,1.91,27,5,8,0,1,1,12,19,0.632,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Jan 10, 2026",12,BOS vs. SAS,29,17.5,0.6,4,5,4,1,0,0,2,9,0.222,0,0,0
Payton Pritchard,2142,BOS,alanchz,"Jan 12, 2026",13,BOS @ IND,37,49.9,1.35,23,4,8,2,0,0,10,22,0.455,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Jan 15, 2026",13,BOS @ MIA,24,24.5,1.02,2,3,8,1,1,1,1,4,0.25,0,0,0
Payton Pritchard,2142,BOS,alanchz,"Nov 01, 2025",2,BOS vs. HOU,26,24.8,0.95,14,1,4,1,0,1,5,10,0.5,3,3,1
Payton Pritchard,2142,BOS,alanchz,"Nov 03, 2025",3,BOS vs. UTA,35,29.7,0.85,18,5,3,0,0,1,7,15,0.467,0,0,4
Payton Pritchard,2142,BOS,alanchz,"Nov 05, 2025",3,BOS vs. WAS,24,29.6,1.23,18,2,5,0,0,2,7,12,0.583,2,2,2
Payton Pritchard,2142,BOS,alanchz,"Nov 07, 2025",3,BOS @ ORL,32,34.5,1.08,27,2,4,1,0,3,8,16,0.5,6,8,5
Payton Pritchard,2142,BOS,alanchz,"Nov 09, 2025",3,BOS @ ORL,33,12.8,0.39,5,5,5,0,0,3,2,8,0.25,0,0,1
Payton Pritchard,2142,BOS,alanchz,"Nov 11, 2025",4,BOS @ PHI,31,11.8,0.38,5,3,3,1,0,1,2,9,0.222,0,0,1
Payton Pritchard,2142,BOS,alanchz,"Nov 12, 2025",4,BOS vs. MEM,30,52.5,1.75,24,6,9,0,0,0,8,15,0.533,3,4,5
Payton Pritchard,2142,BOS,alanchz,"Nov 16, 2025",4,BOS vs. LAC,33,44.9,1.36,30,3,2,0,0,0,10,16,0.625,2,2,8
Payton Pritchard,2142,BOS,alanchz,"Nov 18, 2025",5,BOS @ BKN,35,38.5,1.1,22,10,5,0,0,3,6,16,0.375,5,5,5
Payton Pritchard,2142,BOS,alanchz,"Nov 21, 2025",5,BOS vs. BKN,35,21.4,0.61,13,3,4,0,0,1,5,13,0.385,0,0,3
Payton Pritchard,2142,BOS,alanchz,"Nov 23, 2025",5,BOS vs. ORL,34,48.8,1.44,19,5,8,2,0,1,9,16,0.563,0,0,1
Payton Pritchard,2142,BOS,alanchz,"Nov 26, 2025",6,BOS vs. DET,34,29.7,0.87,16,5,2,0,1,1,5,10,0.5,2,2,4
Payton Pritchard,2142,BOS,alanchz,"Nov 29, 2025",6,BOS @ MIN,31,24.8,0.8,9,5,4,1,1,0,4,14,0.286,0,0,1
Payton Pritchard,2142,BOS,alanchz,"Nov 30, 2025",6,BOS @ CLE,31,59.3,1.91,42,3,3,0,0,2,15,22,0.682,6,6,6
Payton Pritchard,2142,BOS,alanchz,"Oct 22, 2025",1,BOS vs. PHI,37,26.8,0.72,16,5,2,2,0,2,6,14,0.429,3,4,1
Payton Pritchard,2142,BOS,alanchz,"Oct 24, 2025",1,BOS @ NYK,36,22.8,0.63,8,5,6,1,0,1,2,10,0.2,3,3,1
Payton Pritchard,2142,BOS,alanchz,"Oct 26, 2025",1,BOS @ DET,34,40.6,1.19,21,10,4,0,0,1,8,16,0.5,3,5,2
Payton Pritchard,2142,BOS,alanchz,"Oct 27, 2025",2,BOS @ NOP,31,39.1,1.26,18,3,8,1,0,1,7,15,0.467,2,2,2
Payton Pritchard,2142,BOS,alanchz,"Oct 29, 2025",2,BOS vs. CLE,32,32.8,1.02,10,3,10,2,0,1,4,13,0.308,1,2,1
Payton Pritchard,2142,BOS,alanchz,"Oct 31, 2025",2,BOS @ PHI,33,29.3,0.89,15,2,5,2,0,1,7,17,0.412,0,0,1
Peyton Watson,2454,DEN,alanchz,"Dec 01, 2025",7,DEN vs. DAL,35,37.8,1.08,15,5,3,0,3,0,7,14,0.5,0,0,1
Peyton Watson,2454,DEN,alanchz,"Dec 03, 2025",7,DEN @ IND,36,30.8,0.86,11,7,0,1,3,0,3,8,0.375,4,5,1
Peyton Watson,2454,DEN,alanchz,"Dec 05, 2025",7,DEN @ ATL,28,28.3,1.01,9,6,2,1,2,0,4,11,0.364,0,0,1
Peyton Watson,2454,DEN,alanchz,"Dec 07, 2025",7,DEN @ CHA,30,14.3,0.48,10,8,1,0,1,4,4,9,0.444,1,5,1
Peyton Watson,2454,DEN,alanchz,"Dec 11, 2025",8,DEN @ SAC,23,23.6,1.03,21,2,1,0,0,2,7,10,0.7,5,8,2
Peyton Watson,2454,DEN,alanchz,"Dec 15, 2025",9,DEN vs. HOU,6,8.3,1.38,5,0,0,1,0,0,2,4,0.5,0,0,1
Peyton Watson,2454,DEN,alanchz,"Dec 22, 2025",10,DEN vs. UTA,28,39.4,1.41,20,3,2,1,1,0,7,9,0.778,3,4,3
Peyton Watson,2454,DEN,alanchz,"Dec 23, 2025",10,DEN @ DAL,24,0.0,0.0,4,2,1,0,0,3,0,3,0.0,4,4,0
Peyton Watson,2454,DEN,alanchz,"Dec 25, 2025",10,DEN vs. MIN,42,21.3,0.51,9,4,0,3,0,2,3,5,0.6,2,2,1
Peyton Watson,2454,DEN,alanchz,"Dec 27, 2025",10,DEN @ ORL,35,29.8,0.85,15,5,0,2,0,1,6,9,0.667,2,2,1
Peyton Watson,2454,DEN,alanchz,"Dec 29, 2025",11,DEN @ MIA,32,17.0,0.53,11,2,1,1,1,1,4,10,0.4,3,4,0
Peyton Watson,2454,DEN,alanchz,"Dec 31, 2025",11,DEN @ TOR,36,37.3,1.04,24,8,0,2,0,1,9,19,0.474,5,7,1
Peyton Watson,2454,DEN,alanchz,"Jan 02, 2026",11,DEN @ CLE,40,27.6,0.69,21,4,3,1,0,2,9,22,0.409,1,2,2
Peyton Watson,2454,DEN,alanchz,"Jan 04, 2026",11,DEN @ BKN,29,35.3,1.22,23,4,2,0,1,1,8,14,0.571,6,7,1
Peyton Watson,2454,DEN,alanchz,"Jan 05, 2026",12,DEN @ PHI,44,39.1,0.89,24,7,4,1,2,6,7,13,0.538,8,10,2
Peyton Watson,2454,DEN,alanchz,"Jan 07, 2026",12,DEN @ BOS,37,46.8,1.26,30,6,2,1,2,4,10,15,0.667,4,8,6
Peyton Watson,2454,DEN,alanchz,"Jan 09, 2026",12,DEN vs. ATL,34,49.1,1.44,25,11,4,3,1,5,9,19,0.474,5,7,2
Peyton Watson,2454,DEN,alanchz,"Jan 11, 2026",12,DEN vs. MIL,39,38.2,0.98,19,8,6,0,2,3,7,19,0.368,1,2,4
Peyton Watson,2454,DEN,alanchz,"Jan 13, 2026",13,DEN @ NOP,39,61.8,1.58,31,7,5,2,1,2,11,16,0.688,8,9,1
Peyton Watson,2454,DEN,alanchz,"Jan 14, 2026",13,DEN @ DAL,31,25.1,0.81,18,5,2,0,0,2,6,12,0.5,4,5,2
